id,tokens,ner_tags
82,"[""Similar"", ""to"", ""text"", ""mode"", ""receiver,"", ""after"", ""AdrGen"", ""builds"", ""the"", ""string,"", ""a"", ""function"", ""to"", ""manually"", ""build"", ""and"", ""send"", ""the"", ""DNS"", ""query"", ""packet"", ""is"", "".""]","[84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
83,"[""The"", ""text"", ""mode"", ""sender"", ""uses"", ""the"", ""same"", ""hardcoded"", ""transaction"", ""ID"", ""0xa4a3;"", ""however,"", ""instead"", ""of"", ""sending"", ""queries"", ""for"", ""TXT"", ""resource"", ""records,"", ""the"", ""malware"", ""uses"", ""A"", ""resource"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
84,"[""As"", ""with"", ""the"", ""text"", ""mode"", ""receiver,"", ""the"", ""query"", ""is"", ""made"", ""with"", ""a"", ""direct"", ""connection"", ""to"", ""the"", ""controller"", ""IP"", ""address"", ""as"", ""opposed"", ""to"", ""allowing"", ""the"", ""query"", ""to"", ""propagate"", ""the"", ""native"", ""DNS"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
85,"[""If"", ""the"", ""send"", ""function"", ""is"", ""being"", ""invoked"", ""in"", ""ping"", ""mode,"", ""the"", ""process"", ""described"", ""above"", ""is"", ""followed;"", ""however,"", ""instead"", ""of"", ""manually"", ""building"", ""and"", ""transmitting"", ""the"", ""DNS"", ""query,"", ""the"", ""[System.Net.Dns]::GetHostAddresses"", ""method"", ""is"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
86,"[""With"", ""that"", ""method,"", ""the"", ""malware\u2019s"", ""query"", ""will"", ""traverse"", ""the"", ""native"", ""DNS"", ""architecture"", ""as"", ""opposed"", ""to"", ""the"", ""victim"", ""making"", ""a"", ""direct"", ""connection"", ""to"", ""the"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
87,"[""The"", ""send"", ""function"", ""uses"", ""several"", ""counters"", ""to"", ""maintain"", ""various"", ""pieces"", ""of"", ""information"", ""used"", ""to"", ""control"", ""the"", ""flow"", ""of"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
88,"[""An"", ""exception"", ""counter"", ""is"", ""used"", ""to"", ""track"", ""the"", ""number"", ""of"", ""exceptions"", ""and"", ""will"", ""exit"", ""the"", ""send"", ""loop"", ""if"", ""a"", ""threshold"", ""is"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
89,"[""The"", ""send"", ""counter"", ""is"", ""used"", ""to"", ""track"", ""the"", ""number"", ""of"", ""chunks"", ""sent"", ""to"", ""the"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
90,"[""An"", ""additional"", ""counter"", ""exists"", ""to"", ""handle"", ""cases"", ""where"", ""the"", ""file"", ""being"", ""sent"", ""is"", ""larger"", ""than"", ""250"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
91,"[""The"", ""send"", ""counter"", ""is"", ""initialized"", ""to"", ""0"", ""and"", ""read"", ""from"", ""the"", ""fourth"", ""octet"", ""of"", ""the"", ""A"", ""record"", ""returned"", ""by"", ""the"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
92,"[""The"", ""send"", ""counter"", ""is"", ""also"", ""passed"", ""to"", ""the"", ""AdrGen"", ""function"", ""as"", ""the"", ""part"", ""number"", ""parameter"", ""and"", ""is"", ""visible"", ""in"", ""the"", ""query"", ""string"", ""as"", ""depicted"", ""below:"", ""Query:"", ""239e965ec000a60000B6C90T.COCTab33333233332222222222222222210100A3280AAAAAAAAAAAAAAAAA.33333210100A.sample-domain.evil"", "","", ""Response:"", ""39.2.3.1"", "","", ""Query:"", ""230019e965eca60000A16DC20T.EBB466767667256666772556776662FBFD932F3F64079E4F730B65239FE0.33333210100A.sample-domain.evil"", "","", ""Response:"", ""39.2.3.2"", "","", ""Query:"", ""392e002965eca60000C6D18C42T.33232333332333500262233332466710E0E18362E239DDA839020190D932.33333210100A.sample-domain.evil"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 47, 84, 84, 31, 84, 84, 47, 84, 84, 31, 84, 84, 47, 84]"
93,"[""When"", ""the"", ""send"", ""loop"", ""has"", ""fewer"", ""than"", ""60"", ""bytes"", ""to"", ""send"", ""(e.g.,"", ""a"", ""small"", ""file"", ""or"", ""the"", ""last"", ""part"", ""of"", ""a"", ""file),"", ""the"", ""send"", ""function"", ""transmits"", ""the"", ""remaining"", ""bytes"", ""with"", ""a"", ""shorter"", ""data"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
94,"[""When"", ""there"", ""are"", ""no"", ""more"", ""bytes"", ""to"", ""send,"", ""a"", ""hardcoded"", ""file"", ""end"", ""marker"", ""COCTabCOCT"", ""is"", ""sent"", ""in"", ""the"", ""data"", ""section"", ""and"", ""the"", ""send"", ""loop"", ""will"", ""be"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
95,"[""The"", ""controller"", ""responds"", ""with"", ""the"", ""253.25.42.87"", ""A"", ""record"", "".""]","[84, 84, 84, 84, 84, 31, 84, 84, 84]"
96,"[""Query:"", ""239055e965eca60000CC30T.66654667676673003300C93CC92212953EDACEDA.33333210100A.sample-domain.evil"", "","", ""Response:"", ""39.2.3.56"", "","", ""Query:"", ""05639e9652eca6000057C06T.COCTabCOCT33333210100A.sample-domain.evil"", "","", ""Response:"", ""253.25.42.87"", "".""]","[84, 47, 84, 84, 31, 84, 84, 47, 84, 84, 31, 84]"
97,"[""Once"", ""an"", ""A"", ""record"", ""response"", ""is"", ""received"", ""by"", ""the"", ""malware"", ""containing"", ""253.25.42.87"", "","", ""several"", ""variables"", ""are"", ""set"", ""in"", ""preparation"", ""to"", ""exit"", ""the"", ""send"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 31, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
98,"[""After"", ""the"", ""send"", ""operation"", ""is"", ""complete,"", ""the"", ""lock"", ""file"", ""for"", ""the"", ""current"", ""run"", ""is"", ""deleted"", ""and"", ""the"", ""script"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
99,"[""Many"", ""of"", ""the"", ""capabilities"", ""discovered"", ""in"", ""Glimpse"", ""were"", ""also"", ""present"", ""in"", ""the"", ""malware"", ""analyzed"", ""in"", ""part"", ""one"", ""of"", ""this"", "".""]","[84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
100,"[""Glimpse"", ""added"", ""the"", ""ability"", ""to"", ""use"", ""an"", ""alternate"", ""DNS"", ""resource"", ""record"", ""type"", ""(TXT)"", ""as"", ""opposed"", ""to"", ""solely"", ""relying"", ""on"", ""A"", ""resource"", ""records"", ""for"", ""DNS"", "".""]","[67, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
101,"[""Using"", ""TXT"", ""resource"", ""records"", ""enabled"", ""the"", ""actors"", ""to"", ""provide"", ""tasking"", ""in"", ""fewer"", ""transactions"", ""due"", ""to"", ""the"", ""amount"", ""of"", ""data"", ""that"", ""can"", ""be"", ""transmitted"", ""in"", ""a"", ""TXT"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
102,"[""To"", ""support"", ""this"", ""capability,"", ""the"", ""adversaries"", ""chose"", ""to"", ""manually"", ""craft"", ""the"", ""DNS"", ""queries"", ""and"", ""communicate"", ""directly"", ""with"", ""the"", ""controller"", ""as"", ""opposed"", ""to"", ""using"", ""existing"", "".NET"", ""DNS"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 47, 84, 84]"
103,"[""The"", ""differences"", ""between"", ""PoisonFrog"", ""and"", ""Glimpse"", ""highlight"", ""the"", ""ease"", ""at"", ""which"", ""adversaries"", ""can"", ""modify"", ""their"", ""tools"", ""to"", ""meet"", ""their"", ""end"", "".""]","[84, 84, 84, 67, 84, 67, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
104,"[""With"", ""regard"", ""to"", ""detection,"", ""several"", ""methods"", ""can"", ""be"", ""used"", ""to"", ""identify"", ""this"", ""type"", ""of"", ""C2"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84]"
105,"[""Performing"", ""entropy"", ""calculations"", ""on"", ""subdomain"", ""labels"", ""can"", ""help"", ""highlight"", ""the"", ""amount"", ""of"", ""randomness"", ""in"", ""a"", ""label,"", ""but"", ""this"", ""is"", ""just"", ""one"", ""of"", ""many"", ""possible"", ""data"", ""analysis"", ""points,"", ""since"", ""a"", ""standalone"", ""feature"", ""may"", ""not"", ""be"", ""enough"", ""to"", ""determine"", ""whether"", ""traffic"", ""is"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
106,"[""The"", ""IronDefense"", ""Network"", ""Traffic"", ""Analysis"", ""platform"", ""combines"", ""several"", ""behavioral"", ""detection"", ""methods"", ""alongside"", ""historical"", ""network"", ""information"", ""to"", ""detect"", ""the"", ""C2"", ""techniques"", ""used"", ""by"", ""Glimpse"", ""and"", ""other"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 67, 84, 84, 84]"
107,"[""Carbon"", ""Black"", ""TAU"", ""ThreatSight"", ""Analysis"", ""GandCrab"", ""and"", ""Ursnif"", "".""]","[4, 5, 5, 6, 84, 67, 84, 67, 84]"
108,"[""The"", ""Carbon"", ""Black"", ""ThreatSight"", ""team"", ""observed"", ""an"", ""interesting"", ""campaign"", ""over"", ""the"", ""last"", ""month"", "".""]","[84, 4, 5, 6, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
109,"[""ThreatSight"", ""worked"", ""with"", ""the"", ""Threat"", ""Analysis"", ""Unit"", ""("", ""TAU"", "")"", ""to"", ""research"", ""the"", ""campaign"", "".""]","[7, 84, 84, 84, 8, 9, 10, 84, 11, 84, 84, 84, 84, 84, 84]"
110,"[""This"", ""report"", ""is"", ""being"", ""released"", ""to"", ""help"", ""researchers"", ""and"", ""security"", ""practitioners"", ""combat"", ""this"", ""campaign"", ""as"", ""new"", ""samples"", ""are"", ""being"", ""discovered"", ""in"", ""the"", ""wild"", ""daily"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
111,"[""This"", ""attack"", "","", ""if"", ""successful"", "","", ""can"", ""infect"", ""a"", ""compromised"", ""system"", ""with"", ""both"", ""Ursnif"", ""malware"", ""and"", ""GandCrab"", ""ransomware"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 67, 84, 84]"
112,"[""The"", ""overall"", ""attack"", ""leverages"", ""several"", ""different"", ""approaches"", "","", ""which"", ""are"", ""popular"", ""techniques"", ""amongst"", ""red"", ""teamers"", "","", ""espionage"", ""focused"", ""adversaries"", "","", ""and"", ""large"", ""scale"", ""criminal"", ""campaigns"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
113,"[""This"", ""campaign"", ""originally"", ""came"", ""in"", ""via"", ""phishing"", ""emails"", ""that"", ""contained"", ""an"", ""attached"", ""Word"", ""document"", ""with"", ""embedded"", ""macros"", "","", ""Carbon"", ""Black"", ""located"", ""roughly"", ""180"", ""variants"", ""in"", ""the"", ""wild"", "".""]","[84, 84, 84, 84, 84, 84, 80, 82, 84, 84, 84, 84, 48, 50, 84, 84, 84, 84, 4, 6, 84, 84, 84, 84, 84, 84, 84, 84]"
114,"[""The"", ""macro"", ""would"", ""call"", ""an"", ""encoded"", ""PowerShell"", ""script"", ""and"", ""then"", ""use"", ""a"", ""series"", ""of"", ""techniques"", ""to"", ""download"", ""and"", ""execute"", ""both"", ""a"", ""Ursnif"", ""and"", ""GandCrab"", ""variant"", "".""]","[84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 67, 84, 84]"
115,"[""This"", ""campaign"", ""has"", ""been"", ""discussed"", ""at"", ""a"", ""high"", ""level"", ""by"", ""other"", ""researchers"", ""publicly"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
116,"[""Carbon"", ""Black"", ""product"", ""specific"", ""content"", ""can"", ""be"", ""located"", ""in"", ""the"", ""User"", ""Exchange"", "".""]","[4, 6, 84, 84, 84, 84, 84, 84, 84, 84, 48, 50, 84]"
117,"[""In"", ""this"", ""campaign"", ""the"", ""attackers"", ""used"", ""a"", ""MS"", ""Word"", ""document"", ""("", "".doc"", ""format"", "")"", ""to"", ""deliver"", ""the"", ""initial"", ""stages"", "".""]","[84, 84, 84, 84, 84, 84, 84, 48, 50, 84, 84, 47, 84, 84, 84, 84, 84, 84, 84, 84]"
118,"[""It"", ""should"", ""be"", ""noted"", ""that"", ""out"", ""of"", ""the"", ""roughly"", ""180"", ""Word"", ""variants"", ""that"", ""were"", ""located"", ""by"", ""Carbon"", ""Black"", "","", ""the"", ""biggest"", ""difference"", ""in"", ""the"", ""documents"", ""was"", ""the"", ""metadata"", ""and"", ""junk"", ""data"", ""located"", ""in"", ""the"", ""malicious"", ""macros"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 4, 6, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
119,"[""However"", ""the"", ""metadata"", ""clearly"", ""showed"", ""that"", ""the"", ""documents"", ""prepared"", ""for"", ""this"", ""campaign"", ""were"", ""initially"", ""saved"", ""on"", ""December"", ""17"", "","", ""2018"", ""and"", ""have"", ""continued"", ""to"", ""be"", ""updated"", ""through"", ""January"", ""21"", "","", ""2019"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 24, 25, 25, 26, 84, 84, 84, 84, 84, 84, 84, 24, 25, 25, 26, 84]"
120,"[""Several"", ""metadata"", ""fields"", ""("", ""specifically"", ""title"", "","", ""subject"", "","", ""author"", "","", ""comments"", "","", ""manager"", "","", ""and"", ""company"", "")"", ""appear"", ""to"", ""have"", ""been"", ""populated"", ""with"", ""different"", ""data"", ""sets"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
121,"[""For"", ""example"", ""the"", ""subject"", ""in"", ""all"", ""the"", ""samples"", ""was"", ""a"", ""combination"", ""of"", ""a"", ""US"", ""state"", ""and"", ""a"", ""common"", ""first"", ""name"", ""("", ""like"", ""Utah"", ""Erick"", ""or"", ""Tennessee"", ""Dayna"", "")"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 23, 84, 84, 84]"
122,"[""For"", ""this"", ""post"", ""the"", ""following"", ""sample"", ""was"", ""analyzed"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84]"
123,"[""Richard_Johnson.doc"", "":"", ""878e4e8677e68aba918d930f2cc67fbe"", ""0a3f915dd071e862046949885043b3ba61100b946cbc0d84ef7c44d77a50f080"", "".""]","[47, 84, 55, 63, 84]"
124,"[""The"", ""document"", ""contained"", ""a"", ""VBS"", ""macro"", ""that"", ""once"", ""decompressed"", ""was"", ""approximately"", ""650"", ""lines"", ""of"", ""code"", "".""]","[84, 84, 84, 84, 48, 50, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
125,"[""The"", ""vast"", ""majority"", ""of"", ""that"", ""was"", ""junk"", ""code"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84]"
126,"[""Once"", ""the"", ""junk"", ""code"", ""was"", ""removed"", ""from"", ""the"", ""VBScript"", "","", ""there"", ""are"", ""approximately"", ""18"", ""lines"", ""of"", ""relevant"", ""code"", "","", ""which"", ""ultimately"", ""call"", ""a"", ""shape"", ""box"", ""in"", ""the"", ""current"", ""document"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
127,"[""The"", ""variable"", ""names"", ""themselves"", ""are"", ""not"", ""relevant"", "","", ""however"", ""the"", ""methods"", ""in"", ""bold"", ""below"", ""will"", ""retrieve"", ""the"", ""AlternativeText"", ""field"", ""from"", ""the"", ""specified"", ""shape"", "","", ""which"", ""is"", ""then"", ""executed"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
128,"[""The"", ""alternate"", ""text"", ""can"", ""easily"", ""be"", ""observed"", ""in"", ""the"", ""body"", ""of"", ""the"", ""office"", ""document"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
129,"[""The"", ""area"", ""highlighted"", ""in"", ""blue"", ""is"", ""the"", ""shape"", ""name"", ""that"", ""is"", ""being"", ""located"", "","", ""while"", ""the"", ""text"", ""itself"", ""is"", ""highlighted"", ""in"", ""red"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
130,"[""It"", ""is"", ""clear"", ""that"", ""the"", ""text"", ""is"", ""a"", ""base64"", ""encoded"", ""command"", "","", ""that"", ""is"", ""then"", ""executed"", ""by"", ""the"", ""above"", ""VBScript"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 71, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84]"
131,"[""The"", ""PowerShell"", ""script"", ""will"", ""first"", ""create"", ""an"", ""instance"", ""of"", ""the"", "".Net"", ""Webclient"", ""class"", ""and"", ""then"", ""enumerate"", ""the"", ""available"", ""methods"", ""using"", ""the"", ""GetMethods()"", ""call"", ""("", ""highlighted"", ""in"", ""the"", ""image"", ""in"", ""red"", "")"", "".""]","[84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 47, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
132,"[""The"", ""enumerated"", ""methods"", ""are"", ""stored"", "","", ""then"", ""a"", ""for"", ""loop"", ""looks"", ""first"", ""for"", ""the"", ""method"", ""named"", ""DownloadString"", ""("", ""highlighted"", ""in"", ""blue"", "")"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84]"
133,"[""If"", ""the"", ""DownloadString"", ""method"", ""is"", ""located"", ""it"", ""will"", ""contact"", ""the"", ""hard"", ""coded"", ""C2"", ""requesting"", ""a"", ""file"", "","", ""which"", ""is"", ""downloaded"", ""and"", ""then"", ""invoked"", ""("", ""highlighted"", ""in"", ""blue"", "")"", "".""]","[84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
134,"[""It"", ""should"", ""be"", ""noted"", ""that"", ""because"", ""the"", ""requested"", ""resource"", ""is"", ""being"", ""stored"", ""as"", ""a"", ""string"", ""and"", ""executed"", "","", ""this"", ""all"", ""occurs"", ""in"", ""memory"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
135,"[""Additional"", ""Analysis"", ""of"", ""the"", ""downloaded"", ""string"", ""is"", ""provided"", ""in"", ""the"", ""Gandcrab"", ""cradle"", ""section"", ""below"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84]"
136,"[""The"", ""loop"", ""then"", ""looks"", ""for"", ""the"", ""method"", ""name"", ""DownloadData"", "","", ""and"", ""if"", ""located"", ""will"", ""download"", ""a"", ""resource"", ""from"", ""a"", ""second"", ""C2"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84]"
137,"[""This"", ""request"", ""is"", ""then"", ""stored"", ""in"", ""the"", ""CommonApplicationData"", ""directory"", ""("", ""C:\\ProgramData"", ""in"", ""Vista"", ""and"", ""later"", "")"", ""as"", ""the"", ""hard"", ""coded"", ""file"", ""name"", ""("", ""highlighted"", ""in"", ""green"", "")"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
138,"[""The"", ""script"", ""will"", ""utilize"", ""the"", ""hard"", ""coded"", ""DCOM"", ""object"", ""C08AFD90-F2A1-11D1-8455-00A0C91F3880"", "","", ""which"", ""is"", ""the"", ""ClassID"", ""for"", ""the"", ""ShellBrowserWindow"", "".""]","[84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84]"
139,"[""A"", ""previous"", ""blog"", ""post"", ""by"", ""enigma0x3"", "","", ""detailed"", ""how"", ""this"", ""CLSID"", ""can"", ""be"", ""leveraged"", ""to"", ""instantiate"", ""the"", ""ShellBrowserWindow"", ""object"", ""and"", ""call"", ""the"", ""ShellExecute"", ""method"", "","", ""which"", ""is"", ""the"", ""same"", ""approach"", ""that"", ""was"", ""taken"", ""by"", ""the"", ""attackers"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
140,"[""This"", ""approach"", ""has"", ""also"", ""been"", ""used"", ""in"", ""different"", ""Empire"", ""modules"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84]"
141,"[""The"", ""payloads"", ""that"", ""are"", ""downloaded"", ""in"", ""the"", ""above"", ""steps"", ""are"", ""then"", ""executed"", ""on"", ""the"", ""system"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
142,"[""The"", ""first"", ""payload"", ""that"", ""is"", ""downloaded"", ""via"", ""the"", ""DownloadString"", ""method"", ""highlighted"", ""above"", "","", ""is"", ""a"", ""PowerShell"", ""one-liner"", ""that"", ""uses"", ""an"", ""IF"", ""statement"", ""to"", ""evaluate"", ""the"", ""architecture"", ""of"", ""the"", ""compromised"", ""system"", "","", ""and"", ""then"", ""downloads"", ""a"", ""additional"", ""payload"", ""from"", ""pastebin.com"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 35, 84]"
