id,tokens,ner_tags
58,"[""APT16"", ""actors"", ""sent"", ""spear"", ""phishing"", ""emails"", ""to"", ""two"", ""Taiwanese"", ""media"", ""organizations"", "".""]","[0, 1, 26, 20, 21, 21, 26, 26, 14, 18, 19, 26]"
59,"[""On"", ""the"", ""same"", ""date"", ""that"", ""APT16"", ""targeted"", ""Taiwanese"", ""media"", "","", ""suspected"", ""Chinese"", ""APT"", ""actors"", ""also"", ""targeted"", ""a"", ""Taiwanese"", ""government"", ""agency"", "","", ""sending"", ""a"", ""lure"", ""document"", ""that"", ""contained"", ""instructions"", ""for"", ""registration"", ""and"", ""subsequent"", ""listing"", ""of"", ""goods"", ""on"", ""a"", ""local"", ""Taiwanese"", ""auction"", ""website"", "".""]","[26, 26, 26, 26, 26, 0, 26, 14, 16, 26, 26, 14, 0, 1, 26, 26, 26, 14, 18, 19, 26, 26, 26, 20, 21, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26]"
60,"[""It"", ""is"", ""possible"", "","", ""although"", ""not"", ""confirmed"", "","", ""that"", ""APT16"", ""was"", ""also"", ""responsible"", ""for"", ""targeting"", ""this"", ""government"", ""agency"", "","", ""given"", ""both"", ""the"", ""timeframe"", ""and"", ""the"", ""use"", ""of"", ""the"", ""same"", ""n-day"", ""to"", ""eventually"", ""deploy"", ""the"", ""ELMER"", ""backdoor"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 18, 19, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 8, 9, 26]"
61,"[""Despite"", ""the"", ""differing"", ""sponsorship"", "","", ""penetration"", ""of"", ""Hong"", ""Kong"", ""and"", ""Taiwan-based"", ""media"", ""organizations"", ""continues"", ""to"", ""be"", ""a"", ""priority"", ""for"", ""China-based"", ""APT16"", "".""]","[26, 26, 26, 26, 26, 26, 26, 14, 15, 26, 14, 18, 19, 26, 26, 26, 26, 26, 26, 14, 0, 26]"
62,"[""The"", ""suspected"", ""APT16"", ""targeting"", ""of"", ""the"", ""Taiwanese"", ""government"", ""agency"", ""\u2013"", ""in"", ""addition"", ""to"", ""the"", ""Taiwanese"", ""media"", ""organizations"", ""\u2013"", ""further"", ""supports"", ""this"", ""possibility"", "".""]","[26, 26, 0, 26, 26, 26, 14, 18, 19, 26, 26, 26, 26, 26, 14, 18, 19, 26, 26, 26, 26, 26, 26]"
63,"[""APT17"", ""was"", ""embedding"", ""the"", ""encoded"", ""CnC"", ""IP"", ""address"", ""for"", ""the"", ""BLACKCOFFEE"", ""malware"", ""in"", ""legitimate"", ""Microsoft"", ""TechNet"", ""profiles"", ""pages"", ""and"", ""forum"", ""threads"", "","", ""a"", ""method"", ""some"", ""in"", ""the"", ""information"", ""security"", ""community"", ""call"", ""a"", ""\"""", ""dead"", ""drop"", ""resolver"", ""\"""", "".""]","[0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 6, 7, 7, 26, 26, 26, 26, 26, 26, 26, 26]"
64,"[""APT17"", "","", ""also"", ""known"", ""as"", ""DeputyDog"", "","", ""is"", ""a"", ""China-based"", ""threat"", ""group"", ""that"", ""FireEye"", ""Intelligence"", ""has"", ""observed"", ""conducting"", ""network"", ""intrusions"", ""against"", ""U.S."", ""government"", ""entities"", "","", ""the"", ""defense"", ""industry"", "","", ""law"", ""firms"", "","", ""information"", ""technology"", ""companies"", "","", ""mining"", ""companies"", "","", ""and"", ""non-government"", ""organizations"", "".""]","[0, 26, 26, 26, 26, 0, 26, 26, 26, 14, 0, 1, 26, 6, 7, 26, 26, 26, 26, 26, 26, 14, 18, 19, 26, 26, 16, 17, 26, 18, 19, 26, 18, 19, 19, 26, 18, 19, 26, 26, 18, 19, 26]"
65,"[""FireEye"", ""has"", ""monitored"", ""APT17"", ""'s"", ""use"", ""of"", ""BLACKCOFFEE"", ""variants"", ""since"", ""2013"", ""to"", ""masquerade"", ""malicious"", ""communication"", ""as"", ""normal"", ""web"", ""traffic"", ""by"", ""disguising"", ""the"", ""CnC"", ""communication"", ""as"", ""queries"", ""to"", ""web"", ""search"", ""engines"", "".""]","[6, 26, 26, 0, 26, 26, 26, 8, 26, 26, 10, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
66,"[""The"", ""use"", ""of"", ""BLACKCOFFEE"", ""demonstrates"", ""APT17"", ""'s"", ""evolving"", ""use"", ""of"", ""public"", ""websites"", ""to"", ""hide"", ""in"", ""plain"", ""sight"", "".""]","[26, 26, 26, 8, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
67,"[""TG-0416"", ""is"", ""a"", ""stealthy"", ""and"", ""extremely"", ""successful"", ""Advanced"", ""Persistent"", ""Threat"", ""("", ""APT"", "")"", ""group"", ""known"", ""to"", ""target"", ""a"", ""broad"", ""range"", ""of"", ""verticals"", ""since"", ""at"", ""least"", ""2009"", "","", ""including"", ""technology"", "","", ""industrial"", "","", ""manufacturing"", "","", ""human"", ""rights"", ""groups"", "","", ""government"", "","", ""pharmaceutical"", "","", ""and"", ""medical"", ""technology"", "".""]","[0, 26, 26, 26, 26, 26, 26, 0, 1, 1, 26, 0, 26, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 26, 26, 16, 26, 16, 26, 16, 26, 18, 19, 19, 26, 16, 26, 16, 26, 26, 16, 17, 26]"
68,"[""The"", ""APT18"", ""then"", ""installed"", ""the"", ""hcdLoader"", ""RAT"", "","", ""which"", ""installs"", ""as"", ""a"", ""Windows"", ""service"", ""and"", ""provides"", ""command"", ""line"", ""access"", ""to"", ""the"", ""compromised"", ""system"", "".""]","[26, 0, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
69,"[""The"", ""malware"", ""used"", ""by"", ""the"", ""Wekby"", ""group"", ""has"", ""ties"", ""to"", ""the"", ""HTTPBrowser"", ""malware"", ""family"", "","", ""and"", ""uses"", ""DNS"", ""requests"", ""as"", ""a"", ""command"", ""and"", ""control"", ""mechanism"", "".""]","[26, 26, 26, 26, 26, 0, 1, 26, 26, 26, 26, 8, 9, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
70,"[""These"", ""URIs"", ""result"", ""in"", ""the"", ""download"", ""of"", ""an"", ""installer"", "","", ""which"", ""creates"", ""a"", ""PE"", ""of"", ""the"", ""malware"", ""typically"", ""known"", ""as"", ""HTTPBrowser"", "","", ""but"", ""called"", ""Token"", ""Control"", ""by"", ""the"", ""Wekby"", ""group"", ""themselves"", ""("", ""based"", ""upon"", ""the"", ""PDB"", ""strings"", ""found"", ""within"", ""many"", ""of"", ""the"", ""samples"", "")"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 8, 26, 26, 26, 8, 9, 26, 26, 0, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
71,"[""APT19"", ""seemed"", ""to"", ""be"", ""going"", ""after"", ""defense"", ""sector"", ""firms"", "","", ""Chinese"", ""dissident"", ""groups"", ""and"", ""political"", "","", ""financial"", "","", ""pharmaceutical"", ""and"", ""energy"", ""sectors"", ""that"", ""could"", ""benefit"", ""the"", ""Chinese"", ""economy"", "".""]","[0, 26, 26, 26, 26, 26, 18, 19, 19, 26, 14, 26, 26, 26, 16, 26, 16, 26, 16, 26, 18, 19, 26, 26, 26, 26, 14, 26, 26]"
72,"[""APT19"", ""seemed"", ""to"", ""be"", ""going"", ""after"", ""defense"", ""sector"", ""firms"", "","", ""Chinese"", ""dissident"", ""groups"", ""and"", ""other"", ""political"", ""target"", "","", ""as"", ""well"", ""as"", ""certain"", ""financial"", ""targets"", ""and"", ""other"", ""commercial"", ""targets"", ""in"", ""pharmaceutical"", ""and"", ""energy"", ""sectors"", ""that"", ""could"", ""benefit"", ""the"", ""Chinese"", ""economy"", "".""]","[0, 26, 26, 26, 26, 26, 18, 19, 19, 26, 14, 26, 26, 26, 26, 16, 26, 26, 26, 26, 26, 26, 16, 26, 26, 26, 16, 26, 26, 16, 26, 18, 19, 26, 26, 26, 26, 14, 26, 26]"
73,"[""FANCY"", ""BEAR"", ""("", ""also"", ""known"", ""as"", ""Sofacy"", ""or"", ""APT"", ""28"", "")"", ""is"", ""a"", ""separate"", ""Russian-based"", ""threat"", ""actor"", "","", ""which"", ""has"", ""been"", ""active"", ""since"", ""mid"", ""2000s"", "","", ""and"", ""has"", ""been"", ""responsible"", ""for"", ""targeted"", ""intrusion"", ""campaigns"", ""against"", ""the"", ""Aerospace"", "","", ""Defense"", "","", ""Energy"", "","", ""Government"", ""and"", ""Media"", ""sectors"", "".""]","[0, 1, 26, 26, 26, 26, 0, 26, 0, 1, 26, 26, 26, 26, 14, 0, 1, 26, 26, 26, 26, 26, 26, 10, 11, 26, 26, 26, 26, 26, 26, 26, 2, 3, 26, 26, 16, 26, 16, 26, 16, 26, 16, 26, 18, 19, 26]"
74,"[""APT28"", ""malware"", "","", ""in"", ""particular"", ""the"", ""family"", ""of"", ""modular"", ""backdoors"", ""that"", ""we"", ""call"", ""CHOPSTICK"", "","", ""indicates"", ""a"", ""formal"", ""code"", ""development"", ""environment"", "".""]","[8, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 8, 26, 26, 26, 26, 26, 26, 26, 26]"
75,"[""However"", "","", ""three"", ""themes"", ""in"", ""APT28"", ""'s"", ""targeting"", ""clearly"", ""reflects"", ""areas"", ""of"", ""specific"", ""interest"", ""to"", ""an"", ""Eastern"", ""European"", ""government"", "","", ""most"", ""likely"", ""the"", ""Russian"", ""government"", "".""]","[26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 15, 16, 26, 26, 26, 26, 14, 26, 26]"
76,"[""We"", ""identified"", ""three"", ""themes"", ""in"", ""APT28"", ""'s"", ""lures"", ""and"", ""registered"", ""domains"", "","", ""which"", ""together"", ""are"", ""particularly"", ""relevant"", ""to"", ""the"", ""Russian"", ""government"", "".""]","[26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26]"
77,"[""Georgian"", ""military"", ""security"", ""issues"", "","", ""particularly"", ""with"", ""regard"", ""to"", ""U.S."", ""cooperation"", ""and"", ""NATO"", "","", ""provide"", ""a"", ""strong"", ""incentive"", ""for"", ""Russian"", ""state-sponsored"", ""threat"", ""actors"", ""to"", ""steal"", ""information"", ""that"", ""sheds"", ""light"", ""on"", ""these"", ""topics"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 0, 1, 26, 12, 13, 26, 26, 26, 26, 26, 26, 26]"
78,"[""Instead"", "","", ""we"", ""observed"", ""the"", ""two"", ""Russian"", ""espionage"", ""groups"", ""compromise"", ""the"", ""same"", ""systems"", ""and"", ""engage"", ""separately"", ""in"", ""the"", ""theft"", ""of"", ""identical"", ""credentials"", "".""]","[26, 26, 26, 26, 26, 26, 14, 0, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
79,"[""APT28"", ""'s"", ""malware"", ""settings"", ""suggest"", ""that"", ""the"", ""developers"", ""have"", ""done"", ""the"", ""majority"", ""of"", ""their"", ""work"", ""in"", ""a"", ""Russian"", ""language"", ""build"", ""environment"", ""during"", ""Russian"", ""business"", ""hours"", "","", ""which"", ""suggests"", ""that"", ""the"", ""Russian"", ""government"", ""is"", ""APT28"", ""'s"", ""sponsor"", "".""]","[0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 0, 26, 26, 26]"
80,"[""We"", ""believe"", ""that"", ""APT28"", ""'s"", ""targeting"", ""of"", ""the"", ""MOD"", ""aligns"", ""with"", ""Russian"", ""threat"", ""perceptions"", "".""]","[26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26]"
81,"[""We"", ""assess"", ""that"", ""APT28"", ""is"", ""most"", ""likely"", ""sponsored"", ""by"", ""the"", ""Russian"", ""government"", "".""]","[26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 14, 26, 26]"
82,"[""Given"", ""the"", ""available"", ""data"", "","", ""we"", ""assess"", ""that"", ""APT28"", ""'s"", ""work"", ""is"", ""sponsored"", ""by"", ""the"", ""Russian"", ""government"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 14, 26, 26]"
83,"[""The"", ""targets"", ""were"", ""similar"", ""to"", ""a"", ""2015"", ""TG-4127"", ""campaign"", ""\u2014"", ""individuals"", ""in"", ""Russia"", ""and"", ""the"", ""former"", ""Soviet"", ""states"", "","", ""current"", ""and"", ""former"", ""military"", ""and"", ""government"", ""personnel"", ""in"", ""the"", ""U.S."", ""and"", ""Europe"", "","", ""individuals"", ""working"", ""in"", ""the"", ""defense"", ""and"", ""government"", ""supply"", ""chain"", "","", ""and"", ""authors"", ""and"", ""journalists"", ""\u2014"", ""but"", ""also"", ""included"", ""email"", ""accounts"", ""linked"", ""to"", ""the"", ""November"", ""2016"", ""United"", ""States"", ""presidential"", ""election"", "".""]","[26, 26, 26, 26, 26, 26, 10, 2, 3, 26, 26, 26, 14, 26, 26, 14, 15, 26, 26, 26, 26, 26, 16, 26, 18, 19, 26, 26, 14, 26, 14, 26, 26, 26, 26, 26, 16, 26, 16, 26, 26, 26, 26, 18, 26, 18, 26, 26, 26, 26, 20, 26, 26, 26, 26, 10, 11, 14, 15, 26, 26, 26]"
84,"[""The"", ""targets"", ""of"", ""TG-4127"", ""include"", ""military"", "","", ""government"", ""and"", ""defense"", ""sectors"", "".""]","[26, 26, 26, 0, 26, 16, 26, 16, 26, 18, 19, 26]"
85,"[""Some"", ""of"", ""APT28"", ""'s"", ""more"", ""commonly"", ""used"", ""tools"", ""are"", ""the"", ""SOURFACE"", ""downloader"", "","", ""its"", ""second"", ""stage"", ""backdoor"", ""EVILTOSS"", "","", ""and"", ""a"", ""modular"", ""family"", ""of"", ""implants"", ""that"", ""we"", ""call"", ""CHOPSTICK"", "".""]","[26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 8, 26, 26, 26, 8, 9, 9, 9, 26, 26, 26, 8, 26]"
86,"[""While"", ""TG-4127"", ""continues"", ""to"", ""primarily"", ""threaten"", ""organizations"", ""and"", ""individuals"", ""operating"", ""in"", ""Russia"", ""and"", ""former"", ""Soviet"", ""states"", "","", ""this"", ""campaign"", ""illustrates"", ""its"", ""willingness"", ""to"", ""expand"", ""its"", ""scope"", ""to"", ""other"", ""targets"", ""that"", ""have"", ""intelligence"", ""of"", ""interest"", ""to"", ""the"", ""Russian"", ""government"", "".""]","[26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 14, 15, 26, 26, 26, 2, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26]"
87,"[""CTU"", ""researchers"", ""assess"", ""with"", ""moderate"", ""confidence"", ""that"", ""the"", ""group"", ""is"", ""operating"", ""from"", ""the"", ""Russian"", ""Federation"", ""and"", ""is"", ""gathering"", ""intelligence"", ""on"", ""behalf"", ""of"", ""the"", ""Russian"", ""government"", "".""]","[6, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26]"
88,"[""This"", ""intelligence"", ""has"", ""been"", ""critical"", ""to"", ""protecting"", ""and"", ""informing"", ""our"", ""clients"", "","", ""exposing"", ""this"", ""threat"", "","", ""and"", ""strengthening"", ""our"", ""confidence"", ""in"", ""attributing"", ""APT28"", ""to"", ""the"", ""Russian"", ""Government"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 14, 26, 26]"
89,"[""Our"", ""visibility"", ""into"", ""the"", ""operations"", ""of"", ""APT28"", ""-"", ""a"", ""group"", ""we"", ""believe"", ""the"", ""Russian"", ""Government"", ""sponsors"", ""-"", ""has"", ""given"", ""us"", ""insight"", ""into"", ""some"", ""of"", ""the"", ""government"", ""'s"", ""targets"", "","", ""as"", ""well"", ""as"", ""its"", ""objectives"", ""and"", ""the"", ""activities"", ""designed"", ""to"", ""further"", ""them"", "".""]","[26, 26, 26, 26, 26, 26, 0, 26, 26, 0, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 16, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 2, 26, 26, 26, 26, 26]"
90,"[""Since"", ""at"", ""least"", ""2007"", "","", ""APT28"", ""has"", ""engaged"", ""in"", ""extensive"", ""operations"", ""in"", ""support"", ""of"", ""Russian"", ""strategic"", ""interests"", "".""]","[26, 26, 26, 10, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26]"
91,"[""APT28"", ""espionage"", ""activity"", ""has"", ""primarily"", ""targeted"", ""entities"", ""in"", ""the"", ""U.S."", "","", ""Europe"", "","", ""and"", ""the"", ""countries"", ""of"", ""the"", ""former"", ""Soviet"", ""Union"", "","", ""including"", ""governments"", "","", ""militaries"", "","", ""defense"", ""attaches"", "","", ""media"", ""entities"", "","", ""and"", ""dissidents"", ""and"", ""figures"", ""opposed"", ""to"", ""the"", ""current"", ""Russian"", ""Government"", "".""]","[2, 3, 3, 26, 26, 26, 26, 26, 26, 14, 26, 14, 26, 26, 26, 26, 26, 26, 14, 15, 15, 26, 26, 16, 26, 16, 26, 16, 17, 26, 18, 19, 26, 26, 18, 26, 18, 26, 26, 26, 26, 14, 26, 26]"
92,"[""APT28"", ""espionage"", ""activity"", ""has"", ""primarily"", ""targeted"", ""entities"", ""in"", ""the"", ""U.S."", "","", ""Europe"", "","", ""and"", ""the"", ""countries"", ""of"", ""the"", ""former"", ""Soviet"", ""Union"", "","", ""including"", ""governments"", ""and"", ""militaries"", "","", ""defense"", ""attaches"", "","", ""media"", ""entities"", "","", ""and"", ""dissidents"", ""and"", ""figures"", ""opposed"", ""to"", ""the"", ""current"", ""Russian"", ""Government"", "".""]","[2, 3, 3, 26, 26, 26, 26, 26, 26, 14, 26, 14, 26, 26, 26, 26, 26, 26, 14, 15, 15, 26, 26, 16, 26, 16, 26, 16, 17, 26, 18, 19, 26, 26, 18, 26, 18, 26, 26, 26, 26, 14, 26, 26]"
93,"[""Over"", ""the"", ""past"", ""two"", ""years"", "","", ""Russia"", ""appears"", ""to"", ""have"", ""increasingly"", ""leveraged"", ""APT28"", ""to"", ""conduct"", ""information"", ""operations"", ""commensurate"", ""with"", ""broader"", ""strategic"", ""military"", ""doctrine"", "".""]","[26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
94,"[""After"", ""compromising"", ""a"", ""victim"", ""organization"", "","", ""APT28"", ""will"", ""steal"", ""internal"", ""data"", ""that"", ""is"", ""then"", ""leaked"", ""to"", ""further"", ""political"", ""narratives"", ""aligned"", ""with"", ""Russian"", ""interests"", "".""]","[26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26]"
95,"[""After"", ""compromising"", ""a"", ""political"", ""organization"", "","", ""APT28"", ""will"", ""steal"", ""internal"", ""data"", "".""]","[26, 26, 26, 18, 19, 26, 0, 26, 26, 26, 26, 26]"
96,"[""On"", ""December"", ""29"", "","", ""2016"", "","", ""the"", ""Department"", ""of"", ""Homeland"", ""Security"", ""("", ""DHS"", "")"", ""and"", ""Federal"", ""Bureau"", ""of"", ""Investigation"", ""("", ""FBI"", "")"", ""released"", ""a"", ""Joint"", ""Analysis"", ""Report"", ""confirming"", ""FireEye"", ""'s"", ""long"", ""held"", ""public"", ""assessment"", ""that"", ""the"", ""Russian"", ""Government"", ""sponsors"", ""APT28"", "".""]","[26, 10, 11, 11, 11, 26, 26, 6, 7, 7, 7, 26, 6, 26, 26, 26, 26, 26, 26, 26, 6, 26, 26, 26, 26, 26, 26, 26, 6, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 0, 26]"
97,"[""In"", ""October"", ""2014"", "","", ""FireEye"", ""released"", ""APT28"", "":"", ""A"", ""Window"", ""into"", ""Russia"", ""'s"", ""Cyber"", ""Espionage"", ""Operations"", "","", ""and"", ""characterized"", ""APT28"", ""'s"", ""activity"", ""as"", ""aligning"", ""with"", ""the"", ""Russian"", ""Government"", ""'s"", ""strategic"", ""intelligence"", ""requirements"", "".""]","[26, 10, 11, 26, 6, 26, 0, 26, 26, 26, 26, 14, 26, 2, 3, 3, 26, 26, 26, 0, 26, 2, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26]"
98,"[""In"", ""October"", ""2014"", "","", ""FireEye"", ""released"", ""APT28"", "":"", ""A"", ""Window"", ""into"", ""Russia"", ""'s"", ""Cyber"", ""Espionage"", ""Operations'"", "","", ""and"", ""characterized"", ""APT28"", ""'s"", ""activity"", ""as"", ""aligning"", ""with"", ""the"", ""Russian"", ""Government"", ""'s"", ""strategic"", ""intelligence"", ""requirements"", "".""]","[26, 10, 11, 26, 6, 26, 0, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 0, 26, 2, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26]"
99,"[""APT28"", ""targets"", ""Russian"", ""rockers"", ""and"", ""dissidents"", ""Pussy"", ""Riot"", ""via"", ""spear-phishing"", ""emails"", "".""]","[0, 26, 14, 18, 26, 18, 26, 26, 26, 20, 21, 26]"
100,"[""Our"", ""investigation"", ""of"", ""APT28"", ""'s"", ""compromise"", ""of"", ""WADA"", ""'s"", ""network"", "","", ""and"", ""our"", ""observations"", ""of"", ""the"", ""surrounding"", ""events"", ""reveal"", ""how"", ""Russia"", ""sought"", ""to"", ""counteract"", ""a"", ""damaging"", ""narrative"", ""and"", ""delegitimize"", ""the"", ""institutions"", ""leveling"", ""criticism"", "".""]","[26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
101,"[""Since"", ""releasing"", ""our"", ""2014"", ""report"", "","", ""we"", ""continue"", ""to"", ""assess"", ""that"", ""APT28"", ""is"", ""sponsored"", ""by"", ""the"", ""Russian"", ""Government"", "".""]","[26, 26, 26, 10, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 14, 26, 26]"
102,"[""In"", ""our"", ""2014"", ""report"", "","", ""we"", ""identified"", ""APT28"", ""as"", ""a"", ""suspected"", ""Russian"", ""government-sponsored"", ""espionage"", ""actor"", "".""]","[26, 26, 10, 26, 26, 26, 26, 0, 26, 26, 26, 14, 26, 0, 1, 26]"
103,"[""For"", ""full"", ""details"", "","", ""please"", ""reference"", ""our"", ""2014"", ""report"", "","", ""APT28"", "":"", ""A"", ""Window"", ""into"", ""Russia"", ""'s"", ""Cyber"", ""Espionage"", ""Operations"", "".""]","[26, 26, 26, 26, 26, 26, 26, 10, 26, 26, 0, 26, 26, 26, 26, 14, 26, 2, 3, 3, 26]"
104,"[""The"", ""espionage"", ""group"", "","", ""which"", ""according"", ""to"", ""the"", ""U.S."", ""Department"", ""of"", ""Homeland"", ""Security"", ""("", ""DHS"", "")"", ""and"", ""the"", ""Federal"", ""Bureau"", ""of"", ""Investigation"", ""("", ""FBI"", "")"", ""is"", ""linked"", ""to"", ""the"", ""Russian"", ""government"", "","", ""returned"", ""to"", ""low-key"", ""intelligence-gathering"", ""operations"", ""during"", ""2017"", ""and"", ""into"", ""2018"", "","", ""targeting"", ""a"", ""range"", ""of"", ""military"", ""and"", ""government"", ""targets"", ""in"", ""Europe"", ""and"", ""South"", ""America"", "".""]","[26, 0, 1, 26, 26, 26, 26, 26, 14, 6, 7, 7, 7, 26, 6, 26, 26, 26, 26, 26, 26, 26, 26, 6, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 12, 26, 26, 10, 26, 26, 10, 26, 26, 26, 26, 26, 16, 26, 16, 26, 26, 14, 26, 14, 15, 26]"
